pdf_name,label_key,year,type,forecast_year,horizon,pred_value,realized_value,error
spa_2013_november_vetur,einkaneysla,2013,forecast,2013,0,3.8,3.9,-0.10000000000000009
spa_2013_november_vetur,einkaneysla,2014,extrapolation,2013,1,3.6,2.0,1.6
spa_2013_november_vetur,einkaneysla,2015,extrapolation,2013,2,3.0,1.6,1.4
spa_2013_november_vetur,einkaneysla,2016,extrapolation,2013,3,2.5,1.7,0.8
spa_2013_november_vetur,einkaneysla,2017,extrapolation,2013,4,2.5,1.8,0.7
spa_2013_november_vetur,einkaneysla,2018,extrapolation,2013,5,2.5,2.7,-0.20000000000000018
spa_2013_november_vetur,gengisvisitala,2013,forecast,2013,0,-1.3,-1.4,0.09999999999999987
spa_2013_november_vetur,gengisvisitala,2014,extrapolation,2013,1,0.9,-5.5,6.4
spa_2013_november_vetur,gengisvisitala,2015,extrapolation,2013,2,0.9,-2.8,3.6999999999999997
spa_2013_november_vetur,gengisvisitala,2016,extrapolation,2013,3,0.1,-10.6,10.7
spa_2013_november_vetur,gengisvisitala,2017,extrapolation,2013,4,0.0,-10.9,10.9
spa_2013_november_vetur,gengisvisitala,2018,extrapolation,2013,5,0.0,3.9,-3.9
spa_2013_november_vetur,raungengi,2013,forecast,2013,0,3.1,3.8,-0.6999999999999997
spa_2013_november_vetur,raungengi,2014,extrapolation,2013,1,1.1,6.7,-5.6
spa_2013_november_vetur,raungengi,2015,extrapolation,2013,2,0.2,4.0,-3.8
spa_2013_november_vetur,raungengi,2016,extrapolation,2013,3,0.4,12.8,-12.4
spa_2013_november_vetur,raungengi,2017,extrapolation,2013,4,0.4,11.9,-11.5
spa_2013_november_vetur,raungengi,2018,extrapolation,2013,5,0.3,-2.9,3.1999999999999997
spa_2013_november_vetur,atvinnuleysi,2013,forecast,2013,0,4.6,4.4,0.1999999999999993
spa_2013_november_vetur,atvinnuleysi,2014,extrapolation,2013,1,4.4,3.6,0.8000000000000003
spa_2013_november_vetur,atvinnuleysi,2015,extrapolation,2013,2,4.1,4.0,0.09999999999999964
spa_2013_november_vetur,atvinnuleysi,2016,extrapolation,2013,3,3.8,3.0,0.7999999999999998
spa_2013_november_vetur,atvinnuleysi,2017,extrapolation,2013,4,3.6,2.8,0.8000000000000003
spa_2013_november_vetur,atvinnuleysi,2018,extrapolation,2013,5,3.5,2.7,0.7999999999999998
spa_2013_november_vetur,launavisitala m.v. fast verdlag,2013,forecast,2013,0,5.5,5.7,-0.20000000000000018
spa_2013_november_vetur,launavisitala m.v. fast verdlag,2014,extrapolation,2013,1,5.6,5.8,-0.20000000000000018
spa_2013_november_vetur,launavisitala m.v. fast verdlag,2015,extrapolation,2013,2,5.0,7.2,-2.2
spa_2013_november_vetur,launavisitala m.v. fast verdlag,2016,extrapolation,2013,3,4.4,9.5,-5.1
spa_2013_november_vetur,launavisitala m.v. fast verdlag,2017,extrapolation,2013,4,5.2,5.0,0.20000000000000018
spa_2013_november_vetur,launavisitala m.v. fast verdlag,2018,extrapolation,2013,5,4.9,3.7,1.2000000000000002
spa_2013_november_vetur,althjodleg verdbolga,2013,forecast,2013,0,0.8,0.8,0.0
spa_2013_november_vetur,althjodleg verdbolga,2014,extrapolation,2013,1,1.8,1.7,0.10000000000000009
spa_2013_november_vetur,althjodleg verdbolga,2015,extrapolation,2013,2,2.1,1.9,0.20000000000000018
spa_2013_november_vetur,althjodleg verdbolga,2016,extrapolation,2013,3,2.2,1.8,0.40000000000000013
spa_2013_november_vetur,althjodleg verdbolga,2017,extrapolation,2013,4,2.2,1.7,0.5000000000000002
spa_2013_november_vetur,althjodleg verdbolga,2018,extrapolation,2013,5,2.2,1.9,0.30000000000000027
spa_2013_november_vetur,verd utflutts als,2013,forecast,2013,0,1.8,1.6,0.19999999999999996
spa_2013_november_vetur,verd utflutts als,2014,extrapolation,2013,1,1.9,1.1,0.7999999999999998
spa_2013_november_vetur,verd utflutts als,2015,extrapolation,2013,2,1.9,0.6,1.2999999999999998
spa_2013_november_vetur,verd utflutts als,2016,extrapolation,2013,3,2.0,1.0,1.0
spa_2013_november_vetur,verd utflutts als,2017,extrapolation,2013,4,2.0,20.3,-18.3
spa_2013_november_vetur,verd utflutts als,2018,extrapolation,2013,5,2.1,13.3,-11.200000000000001
spa_2013_november_vetur,oliuverd,2013,forecast,2013,0,-6.2,-4.8,-1.4000000000000004
spa_2013_november_vetur,oliuverd,2014,extrapolation,2013,1,3.9,2.1,1.7999999999999998
spa_2013_november_vetur,oliuverd,2015,extrapolation,2013,2,5.1,-6.4,11.5
spa_2013_november_vetur,oliuverd,2016,extrapolation,2013,3,4.7,-13.7,18.4
spa_2013_november_vetur,oliuverd,2017,extrapolation,2013,4,4.0,24.1,-20.1
spa_2013_november_vetur,oliuverd,2018,extrapolation,2013,5,3.7,30.4,-26.7
spa_2013_november_vetur,vlf a verdlagi hvers ars,2013,forecast,2013,0,-0.5,-0.9,0.4
spa_2013_november_vetur,vlf a verdlagi hvers ars,2014,extrapolation,2013,1,-3.0,-7.5,4.5
spa_2013_november_vetur,vlf a verdlagi hvers ars,2015,extrapolation,2013,2,-5.9,-47.2,41.300000000000004
spa_2013_november_vetur,vlf a verdlagi hvers ars,2016,extrapolation,2013,3,-4.3,2.453,-6.753
spa_2013_november_vetur,vlf a verdlagi hvers ars,2017,extrapolation,2013,4,-3.0,2.616,-5.616
spa_2013_november_vetur,vlf a verdlagi hvers ars,2018,extrapolation,2013,5,-2.0,2.812,-4.811999999999999
spa_2014_april_vor,verg landsframleidsla,2014,forecast,2014,0,3.5,3.1,0.3999999999999999
spa_2014_april_vor,verg landsframleidsla,2015,extrapolation,2014,1,3.3,4.3,-1.0
spa_2014_april_vor,verg landsframleidsla,2016,extrapolation,2014,2,2.8,7.1,-4.3
spa_2014_april_vor,verg landsframleidsla,2017,extrapolation,2014,3,2.9,7.9,-5.0
spa_2014_april_vor,verg landsframleidsla,2018,extrapolation,2014,4,2.9,4.7,-1.8000000000000003
spa_2014_april_vor,samneysla,2014,forecast,2014,0,0.7,1.8,-1.1
spa_2014_april_vor,samneysla,2015,extrapolation,2014,1,0.8,1.0,-0.19999999999999996
spa_2014_april_vor,samneysla,2016,extrapolation,2014,2,1.7,2.3,-0.5999999999999999
spa_2014_april_vor,samneysla,2017,extrapolation,2014,3,1.9,3.7,-1.8000000000000003
spa_2014_april_vor,samneysla,2018,extrapolation,2014,4,1.8,3.5,-1.7
spa_2014_april_vor,fjarmunamyndun,2014,forecast,2014,0,9.2,15.4,-6.200000000000001
spa_2014_april_vor,fjarmunamyndun,2015,extrapolation,2014,1,18.2,18.2,0.0
spa_2014_april_vor,fjarmunamyndun,2016,extrapolation,2014,2,13.1,22.5,-9.4
spa_2014_april_vor,fjarmunamyndun,2017,extrapolation,2014,3,-0.4,9.0,-9.4
spa_2014_april_vor,fjarmunamyndun,2018,extrapolation,2014,4,6.3,4.0,2.3
spa_2014_april_vor,atvinnuvegafjarfesting,2014,forecast,2014,0,7.2,16.3,-9.100000000000001
spa_2014_april_vor,atvinnuvegafjarfesting,2015,extrapolation,2014,1,21.4,29.4,-8.0
spa_2014_april_vor,atvinnuvegafjarfesting,2016,extrapolation,2014,2,14.6,26.4,-11.799999999999999
spa_2014_april_vor,atvinnuvegafjarfesting,2017,extrapolation,2014,3,-3.8,4.8,-8.6
spa_2014_april_vor,atvinnuvegafjarfesting,2018,extrapolation,2014,4,5.3,-4.1,9.399999999999999
spa_2014_april_vor,fjarfesting i ibudarhusnaedi,2014,forecast,2014,0,19.7,14.8,4.899999999999999
spa_2014_april_vor,fjarfesting i ibudarhusnaedi,2015,extrapolation,2014,1,19.9,-3.1,23.0
spa_2014_april_vor,fjarfesting i ibudarhusnaedi,2016,extrapolation,2014,2,16.0,26.4,-10.399999999999999
spa_2014_april_vor,fjarfesting i ibudarhusnaedi,2017,extrapolation,2014,3,10.9,18.4,-7.499999999999998
spa_2014_april_vor,fjarfesting i ibudarhusnaedi,2018,extrapolation,2014,4,8.7,16.2,-7.5
spa_2014_april_vor,fjarfesting hins opinbera,2014,forecast,2014,0,5.5,12.8,-7.300000000000001
spa_2014_april_vor,fjarfesting hins opinbera,2015,extrapolation,2014,1,0.8,-2.9,3.7
spa_2014_april_vor,fjarfesting hins opinbera,2016,extrapolation,2014,2,-0.4,-0.1,-0.30000000000000004
spa_2014_april_vor,fjarfesting hins opinbera,2017,extrapolation,2014,3,-0.6,23.0,-23.6
spa_2014_april_vor,fjarfesting hins opinbera,2018,extrapolation,2014,4,7.4,28.3,-20.9
spa_2014_april_vor,thjodarutgjold alls,2014,forecast,2014,0,3.6,5.2,-1.6
spa_2014_april_vor,thjodarutgjold alls,2015,extrapolation,2014,1,4.9,6.0,-1.0999999999999996
spa_2014_april_vor,thjodarutgjold alls,2016,extrapolation,2014,2,4.2,9.0,-4.8
spa_2014_april_vor,thjodarutgjold alls,2017,extrapolation,2014,3,2.1,7.0,-4.9
spa_2014_april_vor,thjodarutgjold alls,2018,extrapolation,2014,4,3.2,4.6,-1.3999999999999995
spa_2014_april_vor,utflutningur voru og thjonustu,2014,forecast,2014,0,2.2,3.1,-0.8999999999999999
spa_2014_april_vor,utflutningur voru og thjonustu,2015,extrapolation,2014,1,2.4,9.2,-6.799999999999999
spa_2014_april_vor,utflutningur voru og thjonustu,2016,extrapolation,2014,2,2.5,10.9,-8.4
spa_2014_april_vor,utflutningur voru og thjonustu,2017,extrapolation,2014,3,3.8,5.5,-1.7000000000000002
spa_2014_april_vor,utflutningur voru og thjonustu,2018,extrapolation,2014,4,3.5,1.7,1.8
spa_2014_april_vor,innflutningur voru og thjonustu,2014,forecast,2014,0,3.9,9.8,-5.9
spa_2014_april_vor,innflutningur voru og thjonustu,2015,extrapolation,2014,1,6.0,13.5,-7.5
spa_2014_april_vor,innflutningur voru og thjonustu,2016,extrapolation,2014,2,4.9,14.5,-9.6
spa_2014_april_vor,innflutningur voru og thjonustu,2017,extrapolation,2014,3,2.6,12.5,-9.9
spa_2014_april_vor,innflutningur voru og thjonustu,2018,extrapolation,2014,4,4.0,0.8,3.2
spa_2014_april_vor,visitala neysluverds,2014,forecast,2014,0,2.7,1.8,0.9000000000000001
spa_2014_april_vor,visitala neysluverds,2015,extrapolation,2014,1,3.0,4.1,-1.0999999999999996
spa_2014_april_vor,visitala neysluverds,2016,extrapolation,2014,2,2.9,7.5,-4.6
spa_2014_april_vor,visitala neysluverds,2017,extrapolation,2014,3,2.8,4.0,-1.2000000000000002
spa_2014_april_vor,visitala neysluverds,2018,extrapolation,2014,4,2.9,4.8,-1.9
spa_2014_april_vor,voru- og thjonustujofnudur,2014,forecast,2014,0,6.2,6.3,-0.09999999999999964
spa_2014_april_vor,voru- og thjonustujofnudur,2015,extrapolation,2014,1,4.5,7.5,-3.0
spa_2014_april_vor,voru- og thjonustujofnudur,2016,extrapolation,2014,2,3.3,6.3,-3.0
spa_2014_april_vor,voru- og thjonustujofnudur,2017,extrapolation,2014,3,4.0,4.1,-0.09999999999999964
spa_2014_april_vor,voru- og thjonustujofnudur,2018,extrapolation,2014,4,3.7,3.0,0.7000000000000002
spa_2014_april_vor,vidskiptajofnudur,2014,forecast,2014,0,1.8,3.4,-1.5999999999999999
spa_2014_april_vor,vidskiptajofnudur,2015,extrapolation,2014,1,-0.3,5.1,-5.3999999999999995
spa_2014_april_vor,vidskiptajofnudur,2016,extrapolation,2014,2,-1.5,7.7,-9.2
spa_2014_april_vor,vidskiptajofnudur,2017,extrapolation,2014,3,-0.6,3.3,-3.9
spa_2014_april_vor,vidskiptajofnudur,2018,extrapolation,2014,4,-0.6,2.8,-3.4
spa_2014_april_vor,hagvoxtur i helstu vidskiptalondum,2014,forecast,2014,0,1.8,4.8,-3.0
spa_2014_april_vor,hagvoxtur i helstu vidskiptalondum,2015,extrapolation,2014,1,-0.3,4.9,-5.2
spa_2014_april_vor,hagvoxtur i helstu vidskiptalondum,2016,extrapolation,2014,2,-1.5,-15.6,14.1
spa_2014_april_vor,hagvoxtur i helstu vidskiptalondum,2017,extrapolation,2014,3,-0.6,2.5,-3.1
spa_2014_april_vor,hagvoxtur i helstu vidskiptalondum,2018,extrapolation,2014,4,-0.6,2.0,-2.6
spa_2014_april_vor,einkaneysla,2014,forecast,2014,0,2.6,2.0,0.6000000000000001
spa_2014_april_vor,einkaneysla,2015,extrapolation,2014,1,3.4,1.6,1.7999999999999998
spa_2014_april_vor,einkaneysla,2016,extrapolation,2014,2,3.1,1.7,1.4000000000000001
spa_2014_april_vor,einkaneysla,2017,extrapolation,2014,3,2.8,1.8,0.9999999999999998
spa_2014_april_vor,einkaneysla,2018,extrapolation,2014,4,2.6,2.7,-0.10000000000000009
spa_2014_april_vor,gengisvisitala,2014,forecast,2014,0,-3.2,-5.5,2.3
spa_2014_april_vor,gengisvisitala,2015,extrapolation,2014,1,1.8,-2.8,4.6
spa_2014_april_vor,gengisvisitala,2016,extrapolation,2014,2,0.6,-10.6,11.2
spa_2014_april_vor,gengisvisitala,2017,extrapolation,2014,3,0.0,-10.9,10.9
spa_2014_april_vor,gengisvisitala,2018,extrapolation,2014,4,0.0,3.9,-3.9
spa_2014_april_vor,raungengi,2014,forecast,2014,0,3.2,6.7,-3.5
spa_2014_april_vor,raungengi,2015,extrapolation,2014,1,0.6,4.0,-3.4
spa_2014_april_vor,raungengi,2016,extrapolation,2014,2,0.5,12.8,-12.3
spa_2014_april_vor,raungengi,2017,extrapolation,2014,3,0.7,11.9,-11.200000000000001
spa_2014_april_vor,raungengi,2018,extrapolation,2014,4,0.5,-2.9,3.4
spa_2014_april_vor,atvinnuleysi,2014,forecast,2014,0,4.2,3.6,0.6000000000000001
spa_2014_april_vor,atvinnuleysi,2015,extrapolation,2014,1,4.0,4.0,0.0
spa_2014_april_vor,atvinnuleysi,2016,extrapolation,2014,2,3.8,3.0,0.7999999999999998
spa_2014_april_vor,atvinnuleysi,2017,extrapolation,2014,3,3.7,2.8,0.9000000000000004
spa_2014_april_vor,atvinnuleysi,2018,extrapolation,2014,4,3.5,2.7,0.7999999999999998
spa_2014_april_vor,launavisitala m.v. fast verdlag,2014,forecast,2014,0,5.0,5.8,-0.7999999999999998
spa_2014_april_vor,launavisitala m.v. fast verdlag,2015,extrapolation,2014,1,5.5,7.2,-1.7000000000000002
spa_2014_april_vor,launavisitala m.v. fast verdlag,2016,extrapolation,2014,2,4.9,9.5,-4.6
spa_2014_april_vor,launavisitala m.v. fast verdlag,2017,extrapolation,2014,3,5.0,5.0,0.0
spa_2014_april_vor,launavisitala m.v. fast verdlag,2018,extrapolation,2014,4,4.7,3.7,1.0
spa_2014_april_vor,althjodleg verdbolga,2014,forecast,2014,0,2.0,1.7,0.30000000000000004
spa_2014_april_vor,althjodleg verdbolga,2015,extrapolation,2014,1,2.3,1.9,0.3999999999999999
spa_2014_april_vor,althjodleg verdbolga,2016,extrapolation,2014,2,2.2,1.8,0.40000000000000013
spa_2014_april_vor,althjodleg verdbolga,2017,extrapolation,2014,3,2.2,1.7,0.5000000000000002
spa_2014_april_vor,althjodleg verdbolga,2018,extrapolation,2014,4,2.2,1.9,0.30000000000000027
spa_2014_april_vor,verd utflutts als,2014,forecast,2014,0,1.8,1.1,0.7
spa_2014_april_vor,verd utflutts als,2015,extrapolation,2014,1,1.8,0.6,1.2000000000000002
spa_2014_april_vor,verd utflutts als,2016,extrapolation,2014,2,2.0,1.0,1.0
spa_2014_april_vor,verd utflutts als,2017,extrapolation,2014,3,2.0,20.3,-18.3
spa_2014_april_vor,verd utflutts als,2018,extrapolation,2014,4,2.1,13.3,-11.200000000000001
spa_2014_april_vor,oliuverd,2014,forecast,2014,0,-0.7,2.1,-2.8
spa_2014_april_vor,oliuverd,2015,extrapolation,2014,1,4.4,-6.4,10.8
spa_2014_april_vor,oliuverd,2016,extrapolation,2014,2,3.7,-13.7,17.4
spa_2014_april_vor,oliuverd,2017,extrapolation,2014,3,3.5,24.1,-20.6
spa_2014_april_vor,oliuverd,2018,extrapolation,2014,4,3.2,30.4,-27.2
spa_2014_april_vor,vlf a verdlagi hvers ars,2014,forecast,2014,0,-3.0,-7.5,4.5
spa_2014_april_vor,vlf a verdlagi hvers ars,2015,extrapolation,2014,1,-4.7,-47.2,42.5
spa_2014_april_vor,vlf a verdlagi hvers ars,2016,extrapolation,2014,2,-4.3,2.453,-6.753
spa_2014_april_vor,vlf a verdlagi hvers ars,2017,extrapolation,2014,3,-3.0,2.616,-5.616
spa_2014_april_vor,vlf a verdlagi hvers ars,2018,extrapolation,2014,4,-2.0,2.812,-4.811999999999999
spa_2014_juli_sumar,verg landsframleidsla,2014,forecast,2014,0,3.9,3.1,0.7999999999999998
spa_2014_juli_sumar,verg landsframleidsla,2015,extrapolation,2014,1,3.7,4.3,-0.5999999999999996
spa_2014_juli_sumar,verg landsframleidsla,2016,extrapolation,2014,2,2.8,7.1,-4.3
spa_2014_juli_sumar,verg landsframleidsla,2017,extrapolation,2014,3,3.0,7.9,-4.9
spa_2014_juli_sumar,verg landsframleidsla,2018,extrapolation,2014,4,3.0,4.7,-1.7000000000000002
spa_2014_juli_sumar,samneysla,2014,forecast,2014,0,1.2,1.8,-0.6000000000000001
spa_2014_juli_sumar,samneysla,2015,extrapolation,2014,1,0.5,1.0,-0.5
spa_2014_juli_sumar,samneysla,2016,extrapolation,2014,2,1.7,2.3,-0.5999999999999999
spa_2014_juli_sumar,samneysla,2017,extrapolation,2014,3,1.9,3.7,-1.8000000000000003
spa_2014_juli_sumar,samneysla,2018,extrapolation,2014,4,1.8,3.5,-1.7
spa_2014_juli_sumar,fjarmunamyndun,2014,forecast,2014,0,16.9,15.4,1.4999999999999982
spa_2014_juli_sumar,fjarmunamyndun,2015,extrapolation,2014,1,15.7,18.2,-2.5
spa_2014_juli_sumar,fjarmunamyndun,2016,extrapolation,2014,2,12.5,22.5,-10.0
spa_2014_juli_sumar,fjarmunamyndun,2017,extrapolation,2014,3,0.3,9.0,-8.7
spa_2014_juli_sumar,fjarmunamyndun,2018,extrapolation,2014,4,5.0,4.0,1.0
spa_2014_juli_sumar,atvinnuvegafjarfesting,2014,forecast,2014,0,18.3,16.3,2.0
spa_2014_juli_sumar,atvinnuvegafjarfesting,2015,extrapolation,2014,1,17.1,29.4,-12.299999999999997
spa_2014_juli_sumar,atvinnuvegafjarfesting,2016,extrapolation,2014,2,13.8,26.4,-12.599999999999998
spa_2014_juli_sumar,atvinnuvegafjarfesting,2017,extrapolation,2014,3,-2.7,4.8,-7.5
spa_2014_juli_sumar,atvinnuvegafjarfesting,2018,extrapolation,2014,4,3.2,-4.1,7.3
spa_2014_juli_sumar,fjarfesting i ibudarhusnaedi,2014,forecast,2014,0,24.1,14.8,9.3
spa_2014_juli_sumar,fjarfesting i ibudarhusnaedi,2015,extrapolation,2014,1,20.3,-3.1,23.400000000000002
spa_2014_juli_sumar,fjarfesting i ibudarhusnaedi,2016,extrapolation,2014,2,15.5,26.4,-10.899999999999999
spa_2014_juli_sumar,fjarfesting i ibudarhusnaedi,2017,extrapolation,2014,3,10.8,18.4,-7.599999999999998
spa_2014_juli_sumar,fjarfesting i ibudarhusnaedi,2018,extrapolation,2014,4,9.0,16.2,-7.199999999999999
spa_2014_juli_sumar,fjarfesting hins opinbera,2014,forecast,2014,0,3.0,12.8,-9.8
spa_2014_juli_sumar,fjarfesting hins opinbera,2015,extrapolation,2014,1,1.5,-2.9,4.4
spa_2014_juli_sumar,fjarfesting hins opinbera,2016,extrapolation,2014,2,-0.4,-0.1,-0.30000000000000004
spa_2014_juli_sumar,fjarfesting hins opinbera,2017,extrapolation,2014,3,-0.6,23.0,-23.6
spa_2014_juli_sumar,fjarfesting hins opinbera,2018,extrapolation,2014,4,7.4,28.3,-20.9
spa_2014_juli_sumar,thjodarutgjold alls,2014,forecast,2014,0,5.2,5.2,0.0
spa_2014_juli_sumar,thjodarutgjold alls,2015,extrapolation,2014,1,4.8,6.0,-1.2000000000000002
spa_2014_juli_sumar,thjodarutgjold alls,2016,extrapolation,2014,2,4.3,9.0,-4.7
spa_2014_juli_sumar,thjodarutgjold alls,2017,extrapolation,2014,3,2.2,7.0,-4.8
spa_2014_juli_sumar,thjodarutgjold alls,2018,extrapolation,2014,4,3.0,4.6,-1.5999999999999996
spa_2014_juli_sumar,utflutningur voru og thjonustu,2014,forecast,2014,0,3.5,3.1,0.3999999999999999
spa_2014_juli_sumar,utflutningur voru og thjonustu,2015,extrapolation,2014,1,3.5,9.2,-5.699999999999999
spa_2014_juli_sumar,utflutningur voru og thjonustu,2016,extrapolation,2014,2,2.8,10.9,-8.100000000000001
spa_2014_juli_sumar,utflutningur voru og thjonustu,2017,extrapolation,2014,3,3.2,5.5,-2.3
spa_2014_juli_sumar,utflutningur voru og thjonustu,2018,extrapolation,2014,4,3.1,1.7,1.4000000000000001
spa_2014_juli_sumar,innflutningur voru og thjonustu,2014,forecast,2014,0,7.5,9.8,-2.3000000000000007
spa_2014_juli_sumar,innflutningur voru og thjonustu,2015,extrapolation,2014,1,6.1,13.5,-7.4
spa_2014_juli_sumar,innflutningur voru og thjonustu,2016,extrapolation,2014,2,5.2,14.5,-9.3
spa_2014_juli_sumar,innflutningur voru og thjonustu,2017,extrapolation,2014,3,2.2,12.5,-10.3
spa_2014_juli_sumar,innflutningur voru og thjonustu,2018,extrapolation,2014,4,3.3,0.8,2.5
spa_2014_juli_sumar,visitala neysluverds,2014,forecast,2014,0,3.1,1.8,1.3
spa_2014_juli_sumar,visitala neysluverds,2015,extrapolation,2014,1,3.4,4.1,-0.6999999999999997
spa_2014_juli_sumar,visitala neysluverds,2016,extrapolation,2014,2,2.9,7.5,-4.6
spa_2014_juli_sumar,visitala neysluverds,2017,extrapolation,2014,3,2.8,4.0,-1.2000000000000002
spa_2014_juli_sumar,visitala neysluverds,2018,extrapolation,2014,4,2.9,4.8,-1.9
spa_2014_juli_sumar,voru- og thjonustujofnudur,2014,forecast,2014,0,5.6,6.3,-0.7000000000000002
spa_2014_juli_sumar,voru- og thjonustujofnudur,2015,extrapolation,2014,1,4.6,7.5,-2.9000000000000004
spa_2014_juli_sumar,voru- og thjonustujofnudur,2016,extrapolation,2014,2,3.4,6.3,-2.9
spa_2014_juli_sumar,voru- og thjonustujofnudur,2017,extrapolation,2014,3,3.9,4.1,-0.19999999999999973
spa_2014_juli_sumar,voru- og thjonustujofnudur,2018,extrapolation,2014,4,3.8,3.0,0.7999999999999998
spa_2014_juli_sumar,vidskiptajofnudur,2014,forecast,2014,0,0.6,3.4,-2.8
spa_2014_juli_sumar,vidskiptajofnudur,2015,extrapolation,2014,1,-0.8,5.1,-5.8999999999999995
spa_2014_juli_sumar,vidskiptajofnudur,2016,extrapolation,2014,2,-1.9,7.7,-9.6
spa_2014_juli_sumar,vidskiptajofnudur,2017,extrapolation,2014,3,-1.1,3.3,-4.4
spa_2014_juli_sumar,vidskiptajofnudur,2018,extrapolation,2014,4,-0.9,2.8,-3.6999999999999997
spa_2014_juli_sumar,hagvoxtur i helstu vidskiptalondum,2014,forecast,2014,0,1.5,4.8,-3.3
spa_2014_juli_sumar,hagvoxtur i helstu vidskiptalondum,2015,extrapolation,2014,1,-0.8,4.9,-5.7
spa_2014_juli_sumar,hagvoxtur i helstu vidskiptalondum,2016,extrapolation,2014,2,-1.9,-15.6,13.7
spa_2014_juli_sumar,hagvoxtur i helstu vidskiptalondum,2017,extrapolation,2014,3,-1.1,2.5,-3.6
spa_2014_juli_sumar,hagvoxtur i helstu vidskiptalondum,2018,extrapolation,2014,4,-0.9,2.0,-2.9
spa_2014_juli_sumar,einkaneysla,2014,forecast,2014,0,2.5,2.0,0.5
spa_2014_juli_sumar,einkaneysla,2015,extrapolation,2014,1,3.4,1.6,1.7999999999999998
spa_2014_juli_sumar,einkaneysla,2016,extrapolation,2014,2,3.2,1.7,1.5000000000000002
spa_2014_juli_sumar,einkaneysla,2017,extrapolation,2014,3,2.8,1.8,0.9999999999999998
spa_2014_juli_sumar,einkaneysla,2018,extrapolation,2014,4,2.6,2.7,-0.10000000000000009
spa_2014_juli_sumar,gengisvisitala,2014,forecast,2014,0,-3.3,-5.5,2.2
spa_2014_juli_sumar,gengisvisitala,2015,extrapolation,2014,1,1.8,-2.8,4.6
spa_2014_juli_sumar,gengisvisitala,2016,extrapolation,2014,2,0.6,-10.6,11.2
spa_2014_juli_sumar,gengisvisitala,2017,extrapolation,2014,3,0.0,-10.9,10.9
spa_2014_juli_sumar,gengisvisitala,2018,extrapolation,2014,4,0.0,3.9,-3.9
spa_2014_juli_sumar,raungengi,2014,forecast,2014,0,2.7,6.7,-4.0
spa_2014_juli_sumar,raungengi,2015,extrapolation,2014,1,1.5,4.0,-2.5
spa_2014_juli_sumar,raungengi,2016,extrapolation,2014,2,0.6,12.8,-12.200000000000001
spa_2014_juli_sumar,raungengi,2017,extrapolation,2014,3,0.7,11.9,-11.200000000000001
spa_2014_juli_sumar,raungengi,2018,extrapolation,2014,4,0.6,-2.9,3.5
spa_2014_juli_sumar,atvinnuleysi,2014,forecast,2014,0,3.8,3.6,0.19999999999999973
spa_2014_juli_sumar,atvinnuleysi,2015,extrapolation,2014,1,3.5,4.0,-0.5
spa_2014_juli_sumar,atvinnuleysi,2016,extrapolation,2014,2,3.5,3.0,0.5
spa_2014_juli_sumar,atvinnuleysi,2017,extrapolation,2014,3,3.4,2.8,0.6000000000000001
spa_2014_juli_sumar,atvinnuleysi,2018,extrapolation,2014,4,3.4,2.7,0.6999999999999997
spa_2014_juli_sumar,launavisitala m.v. fast verdlag,2014,forecast,2014,0,5.2,5.8,-0.5999999999999996
spa_2014_juli_sumar,launavisitala m.v. fast verdlag,2015,extrapolation,2014,1,6.1,7.2,-1.1000000000000005
spa_2014_juli_sumar,launavisitala m.v. fast verdlag,2016,extrapolation,2014,2,4.8,9.5,-4.7
